tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
s__Eremococcus_coleocola,g__Eremococcus,rank_6,s__Eremococcus_coleocola,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Eremococcus,s__Eremococcus_coleocola
g__Spongiibacter,f__Spongiibacteraceae,rank_5,g__Spongiibacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Spongiibacteraceae,g__Spongiibacter,
s__Spongiibacter_tropicus,g__Spongiibacter,rank_6,s__Spongiibacter_tropicus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Spongiibacteraceae,g__Spongiibacter,s__Spongiibacter_tropicus
f__Thermodesulfatatoraceae,o__Thermodesulfobacteriales,rank_4,f__Thermodesulfatatoraceae,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfatatoraceae,,
g__Thermodesulfatator,f__Thermodesulfatatoraceae,rank_5,g__Thermodesulfatator,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfatatoraceae,g__Thermodesulfatator,
s__Thermodesulfatator_atlanticus,g__Thermodesulfatator,rank_6,s__Thermodesulfatator_atlanticus,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfatatoraceae,g__Thermodesulfatator,s__Thermodesulfatator_atlanticus
g__Christensenella,f__Christensenellaceae,rank_5,g__Christensenella,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Christensenellales,f__Christensenellaceae,g__Christensenella,
s__Christensenella_minuta,g__Christensenella,rank_6,s__Christensenella_minuta,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Christensenellales,f__Christensenellaceae,g__Christensenella,s__Christensenella_minuta
g__Lihuaxuella,f__Thermoactinomycetaceae,rank_5,g__Lihuaxuella,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermoactinomycetales,f__Thermoactinomycetaceae,g__Lihuaxuella,
s__Lihuaxuella_thermophila,g__Lihuaxuella,rank_6,s__Lihuaxuella_thermophila,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermoactinomycetales,f__Thermoactinomycetaceae,g__Lihuaxuella,s__Lihuaxuella_thermophila
s__Lactobacillus_H_equigenerosi,g__Lactobacillus_H,rank_6,s__Lactobacillus_H_equigenerosi,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus_H,s__Lactobacillus_H_equigenerosi
g__OLB14,f__envOPS12,rank_5,g__OLB14,Root,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__envOPS12,g__OLB14,
g__Aliifodinibius,f__Balneolaceae,rank_5,g__Aliifodinibius,Root,d__Bacteria,p__Bacteroidetes,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__Aliifodinibius,
s__Aliifodinibius_roseus,g__Aliifodinibius,rank_6,s__Aliifodinibius_roseus,Root,d__Bacteria,p__Bacteroidetes,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__Aliifodinibius,s__Aliifodinibius_roseus
g__Clostridium_D,f__Clostridiaceae,rank_5,g__Clostridium_D,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_D,
s__Clostridium_D_collagenovorans,g__Clostridium_D,rank_6,s__Clostridium_D_collagenovorans,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_D,s__Clostridium_D_collagenovorans
s__Halobacteriovorax_marinus_A,g__Halobacteriovorax,rank_6,s__Halobacteriovorax_marinus_A,Root,d__Bacteria,p__Bdellovibrionota,c__Bacteriovoracia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Halobacteriovorax,s__Halobacteriovorax_marinus_A
s__Carnobacterium_A_pleistocenium,g__Carnobacterium_A,rank_6,s__Carnobacterium_A_pleistocenium,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium_A,s__Carnobacterium_A_pleistocenium
g__Nitrosotalea,f__Nitrosopumilaceae,rank_5,g__Nitrosotalea,Root,d__Archaea,p__Crenarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosotalea,
s__Nitrosotalea_devanaterra,g__Nitrosotalea,rank_6,s__Nitrosotalea_devanaterra,Root,d__Archaea,p__Crenarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosotalea,s__Nitrosotalea_devanaterra
g__Tamlana,f__Flavobacteriaceae,rank_5,g__Tamlana,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tamlana,
s__Tamlana_sedimentorum,g__Tamlana,rank_6,s__Tamlana_sedimentorum,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Tamlana,s__Tamlana_sedimentorum
f__UBA9655,o__Caedibacterales,rank_4,f__UBA9655,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caedibacterales,f__UBA9655,,
g__UBA9655,f__UBA9655,rank_5,g__UBA9655,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caedibacterales,f__UBA9655,g__UBA9655,
s__UBA9655_sp1,g__UBA9655,rank_6,s__UBA9655_sp1,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caedibacterales,f__UBA9655,g__UBA9655,s__UBA9655_sp1
s__Nitrosomonas_eutropha,g__Nitrosomonas,rank_6,s__Nitrosomonas_eutropha,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__Nitrosomonas,s__Nitrosomonas_eutropha
g__Laribacter,f__Aquaspirillaceae,rank_5,g__Laribacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Aquaspirillaceae,g__Laribacter,
s__Laribacter_hongkongensis,g__Laribacter,rank_6,s__Laribacter_hongkongensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Aquaspirillaceae,g__Laribacter,s__Laribacter_hongkongensis
g__Planktothricoides,f__Oscillatoriaceae,rank_5,g__Planktothricoides,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Oscillatoriaceae,g__Planktothricoides,
g__Varibaculum_A,f__Tissierellaceae,rank_5,g__Varibaculum_A,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Tissierellaceae,g__Varibaculum_A,
s__Varibaculum_A_timonense,g__Varibaculum_A,rank_6,s__Varibaculum_A_timonense,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Tissierellaceae,g__Varibaculum_A,s__Varibaculum_A_timonense
s__Paracoccus_saliphilus,g__Paracoccus,rank_6,s__Paracoccus_saliphilus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__Paracoccus_saliphilus
s__Sporosarcina_koreensis,g__Sporosarcina,rank_6,s__Sporosarcina_koreensis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__Sporosarcina_koreensis
g__Endozoicomonas,f__Endozoicomonadaceae,rank_5,g__Endozoicomonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas,
s__Endozoicomonas_elysicola,g__Endozoicomonas,rank_6,s__Endozoicomonas_elysicola,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_elysicola
s__Methanobrevibacter_A_smithii,g__Methanobrevibacter_A,rank_6,s__Methanobrevibacter_A_smithii,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter_A,s__Methanobrevibacter_A_smithii
s__Alistipes_inops,g__Alistipes,rank_6,s__Alistipes_inops,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_inops
g__Mesotoga,f__Kosmotogaceae,rank_5,g__Mesotoga,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Petrotogales,f__Kosmotogaceae,g__Mesotoga,
s__Jeotgalibacillus_campisalis,g__Jeotgalibacillus,rank_6,s__Jeotgalibacillus_campisalis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Jeotgalibacillaceae,g__Jeotgalibacillus,s__Jeotgalibacillus_campisalis
g__Methylopumilus_A,f__Methylophilaceae,rank_5,g__Methylopumilus_A,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Methylophilaceae,g__Methylopumilus_A,
s__Methylopumilus_A_turicensis,g__Methylopumilus_A,rank_6,s__Methylopumilus_A_turicensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Methylophilaceae,g__Methylopumilus_A,s__Methylopumilus_A_turicensis
f__Methanothermaceae,o__Methanobacteriales,rank_4,f__Methanothermaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,,
g__Methanothermus,f__Methanothermaceae,rank_5,g__Methanothermus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,
s__Methanothermus_fervidus,g__Methanothermus,rank_6,s__Methanothermus_fervidus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,s__Methanothermus_fervidus
g__SM-Chi-D1,f__SM-Chi-D1,rank_5,g__SM-Chi-D1,Root,d__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__SG8-4,f__SM-Chi-D1,g__SM-Chi-D1,
g__Prosthecomicrobium,f__Pleomorphomonadaceae,rank_5,g__Prosthecomicrobium,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Pleomorphomonadaceae,g__Prosthecomicrobium,
s__Prosthecomicrobium_hirschii,g__Prosthecomicrobium,rank_6,s__Prosthecomicrobium_hirschii,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Pleomorphomonadaceae,g__Prosthecomicrobium,s__Prosthecomicrobium_hirschii
c__CG1-02-64-396,p__Proteobacteria,rank_2,c__CG1-02-64-396,Root,d__Bacteria,p__Proteobacteria,c__CG1-02-64-396,,,,
o__CG1-02-64-396,c__CG1-02-64-396,rank_3,o__CG1-02-64-396,Root,d__Bacteria,p__Proteobacteria,c__CG1-02-64-396,o__CG1-02-64-396,,,
f__CG1-02-64-396,o__CG1-02-64-396,rank_4,f__CG1-02-64-396,Root,d__Bacteria,p__Proteobacteria,c__CG1-02-64-396,o__CG1-02-64-396,f__CG1-02-64-396,,
g__CG1-02-64-396,f__CG1-02-64-396,rank_5,g__CG1-02-64-396,Root,d__Bacteria,p__Proteobacteria,c__CG1-02-64-396,o__CG1-02-64-396,f__CG1-02-64-396,g__CG1-02-64-396,
g__Aquimonas,f__Xanthomonadaceae,rank_5,g__Aquimonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Aquimonas,
s__Aquimonas_voraii,g__Aquimonas,rank_6,s__Aquimonas_voraii,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Aquimonas,s__Aquimonas_voraii
g__Desulfofustis,f__Desulfocapsaceae,rank_5,g__Desulfofustis,Root,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfocapsaceae,g__Desulfofustis,
s__Desulfofustis_glycolicus,g__Desulfofustis,rank_6,s__Desulfofustis_glycolicus,Root,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfocapsaceae,g__Desulfofustis,s__Desulfofustis_glycolicus
g__Enteractinococcus,f__Micrococcaceae,rank_5,g__Enteractinococcus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__Enteractinococcus,
s__Enteractinococcus_helveticum,g__Enteractinococcus,rank_6,s__Enteractinococcus_helveticum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__Enteractinococcus,s__Enteractinococcus_helveticum
s__Pantoea_ludwigii,g__Pantoea,rank_6,s__Pantoea_ludwigii,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,s__Pantoea_ludwigii
g__Veillonella,f__Veillonellaceae,rank_5,g__Veillonella,Root,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,
s__Veillonella_montpellierensis,g__Veillonella,rank_6,s__Veillonella_montpellierensis,Root,d__Bacteria,p__Firmicutes_C,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_montpellierensis
s__Anaerococcus_lactolyticus,g__Anaerococcus,rank_6,s__Anaerococcus_lactolyticus,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Helcococcaceae,g__Anaerococcus,s__Anaerococcus_lactolyticus
g__Halonatronum,f__Halobacteroidaceae,rank_5,g__Halonatronum,Root,d__Bacteria,p__Firmicutes_F,c__Halanaerobiia,o__Halobacteroidales,f__Halobacteroidaceae,g__Halonatronum,
s__Halonatronum_saccharophilum,g__Halonatronum,rank_6,s__Halonatronum_saccharophilum,Root,d__Bacteria,p__Firmicutes_F,c__Halanaerobiia,o__Halobacteroidales,f__Halobacteroidaceae,g__Halonatronum,s__Halonatronum_saccharophilum
g__Segetibacter,f__Chitinophagaceae,rank_5,g__Segetibacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Segetibacter,
s__Segetibacter_koreensis,g__Segetibacter,rank_6,s__Segetibacter_koreensis,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Segetibacter,s__Segetibacter_koreensis
s__Paracoccus_contaminans,g__Paracoccus,rank_6,s__Paracoccus_contaminans,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__Paracoccus_contaminans
f__Anaerobacillaceae_A,o__Bacillales,rank_4,f__Anaerobacillaceae_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Anaerobacillaceae_A,,
g__Anaerobacillus_A,f__Anaerobacillaceae_A,rank_5,g__Anaerobacillus_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Anaerobacillaceae_A,g__Anaerobacillus_A,
s__Anaerobacillus_A_macyae,g__Anaerobacillus_A,rank_6,s__Anaerobacillus_A_macyae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Anaerobacillaceae_A,g__Anaerobacillus_A,s__Anaerobacillus_A_macyae
g__Bacillus_AS,f__Salisediminibacteriaceae,rank_5,g__Bacillus_AS,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Salisediminibacteriaceae,g__Bacillus_AS,
s__Bacillus_AS_aurantiacus,g__Bacillus_AS,rank_6,s__Bacillus_AS_aurantiacus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Salisediminibacteriaceae,g__Bacillus_AS,s__Bacillus_AS_aurantiacus
g__Alloscardovia,f__Bifidobacteriaceae,rank_5,g__Alloscardovia,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Bifidobacteriaceae,g__Alloscardovia,
s__Alloscardovia_criceti,g__Alloscardovia,rank_6,s__Alloscardovia_criceti,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Bifidobacteriaceae,g__Alloscardovia,s__Alloscardovia_criceti
o__Chloracidobacteriales,c__Blastocatellia,rank_3,o__Chloracidobacteriales,Root,d__Bacteria,p__Acidobacteria,c__Blastocatellia,o__Chloracidobacteriales,,,
f__Chloracidobacteriaceae,o__Chloracidobacteriales,rank_4,f__Chloracidobacteriaceae,Root,d__Bacteria,p__Acidobacteria,c__Blastocatellia,o__Chloracidobacteriales,f__Chloracidobacteriaceae,,
g__Chloracidobacterium,f__Chloracidobacteriaceae,rank_5,g__Chloracidobacterium,Root,d__Bacteria,p__Acidobacteria,c__Blastocatellia,o__Chloracidobacteriales,f__Chloracidobacteriaceae,g__Chloracidobacterium,
s__Chloracidobacterium_thermophilum,g__Chloracidobacterium,rank_6,s__Chloracidobacterium_thermophilum,Root,d__Bacteria,p__Acidobacteria,c__Blastocatellia,o__Chloracidobacteriales,f__Chloracidobacteriaceae,g__Chloracidobacterium,s__Chloracidobacterium_thermophilum
g__Rhodocista,f__Azospirillaceae,rank_5,g__Rhodocista,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__Rhodocista,
s__Mycoplasma_F_verecundum,g__Mycoplasma_F,rank_6,s__Mycoplasma_F_verecundum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_F,s__Mycoplasma_F_verecundum
s__Lentibacillus_juripiscarius,g__Lentibacillus,rank_6,s__Lentibacillus_juripiscarius,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Amphibacillaceae,g__Lentibacillus,s__Lentibacillus_juripiscarius
s__Streptococcus_suis_B,g__Streptococcus,rank_6,s__Streptococcus_suis_B,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_suis_B
g__Thiomicrospira,f__Thiomicrospiraceae,rank_5,g__Thiomicrospira,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Thiomicrospira,
s__Thiomicrospira_pelophila,g__Thiomicrospira,rank_6,s__Thiomicrospira_pelophila,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Thiomicrospira,s__Thiomicrospira_pelophila
s__Corynebacterium_jeikeium,g__Corynebacterium,rank_6,s__Corynebacterium_jeikeium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_jeikeium
g__Methanocaldococcus_A,f__Methanocaldococcaceae,rank_5,g__Methanocaldococcus_A,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus_A,
s__Methanocaldococcus_A_infernus,g__Methanocaldococcus_A,rank_6,s__Methanocaldococcus_A_infernus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus_A,s__Methanocaldococcus_A_infernus
g__Arcanobacterium,f__Actinomycetaceae,rank_5,g__Arcanobacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,
s__Arcanobacterium_phocae,g__Arcanobacterium,rank_6,s__Arcanobacterium_phocae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,s__Arcanobacterium_phocae
g__UBA3947,f__Clostridiaceae,rank_5,g__UBA3947,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__UBA3947,
f__CG1-02-43-26,o__Opitutales,rank_4,f__CG1-02-43-26,Root,d__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Opitutales,f__CG1-02-43-26,,
g__CG1-02-43-26,f__CG1-02-43-26,rank_5,g__CG1-02-43-26,Root,d__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Opitutales,f__CG1-02-43-26,g__CG1-02-43-26,
o__Tumebacillales,c__Alicyclobacillia,rank_3,o__Tumebacillales,Root,d__Bacteria,p__Firmicutes,c__Alicyclobacillia,o__Tumebacillales,,,
f__Tumebacillaceae,o__Tumebacillales,rank_4,f__Tumebacillaceae,Root,d__Bacteria,p__Firmicutes,c__Alicyclobacillia,o__Tumebacillales,f__Tumebacillaceae,,
g__Tumebacillus,f__Tumebacillaceae,rank_5,g__Tumebacillus,Root,d__Bacteria,p__Firmicutes,c__Alicyclobacillia,o__Tumebacillales,f__Tumebacillaceae,g__Tumebacillus,
s__Anaerotignum_propionicum,g__Anaerotignum,rank_6,s__Anaerotignum_propionicum,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Anaerotignaceae,g__Anaerotignum,s__Anaerotignum_propionicum
g__Hylemonella,f__Burkholderiaceae,rank_5,g__Hylemonella,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Hylemonella,
s__Hylemonella_gracilis,g__Hylemonella,rank_6,s__Hylemonella_gracilis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Hylemonella,s__Hylemonella_gracilis
s__Mycoplasma_D_anseris,g__Mycoplasma_D,rank_6,s__Mycoplasma_D_anseris,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_D,s__Mycoplasma_D_anseris
f__66-15,o__OPB41,rank_4,f__66-15,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__OPB41,f__66-15,,
g__66-15,f__66-15,rank_5,g__66-15,Root,d__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__OPB41,f__66-15,g__66-15,
g__DG1235,f__Opitutaceae,rank_5,g__DG1235,Root,d__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__DG1235,
s__Rickettsia_akari,g__Rickettsia,rank_6,s__Rickettsia_akari,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__Rickettsia_akari
s__Sulfurihydrogenibium_azorense,g__Sulfurihydrogenibium,rank_6,s__Sulfurihydrogenibium_azorense,Root,d__Bacteria,p__Aquificae,c__Aquificae,o__Hydrogenothermales,f__Hydrogenothermaceae,g__Sulfurihydrogenibium,s__Sulfurihydrogenibium_azorense
s__Mycoplasma_C_pirum,g__Mycoplasma_C,rank_6,s__Mycoplasma_C_pirum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Ureaplasmataceae,g__Mycoplasma_C,s__Mycoplasma_C_pirum
o__Limnochordales,c__Limnochordia,rank_3,o__Limnochordales,Root,d__Bacteria,p__Firmicutes_G,c__Limnochordia,o__Limnochordales,,,
f__Limnochordaceae,o__Limnochordales,rank_4,f__Limnochordaceae,Root,d__Bacteria,p__Firmicutes_G,c__Limnochordia,o__Limnochordales,f__Limnochordaceae,,
g__Limnochorda,f__Limnochordaceae,rank_5,g__Limnochorda,Root,d__Bacteria,p__Firmicutes_G,c__Limnochordia,o__Limnochordales,f__Limnochordaceae,g__Limnochorda,
s__Limnochorda_pilosa,g__Limnochorda,rank_6,s__Limnochorda_pilosa,Root,d__Bacteria,p__Firmicutes_G,c__Limnochordia,o__Limnochordales,f__Limnochordaceae,g__Limnochorda,s__Limnochorda_pilosa
s__Buchnera_aphidicola_L,g__Buchnera,rank_6,s__Buchnera_aphidicola_L,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Buchnera,s__Buchnera_aphidicola_L
s__Prevotella_marshii,g__Prevotella,rank_6,s__Prevotella_marshii,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella_marshii
s__Fructobacillus_durionis,g__Fructobacillus,rank_6,s__Fructobacillus_durionis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Fructobacillus,s__Fructobacillus_durionis
s__Tessaracoccus_flavus,g__Tessaracoccus,rank_6,s__Tessaracoccus_flavus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Tessaracoccus,s__Tessaracoccus_flavus
g__Gemella_A,f__Gemellaceae,rank_5,g__Gemella_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella_A,
s__Gemella_A_asaccharolytica,g__Gemella_A,rank_6,s__Gemella_A_asaccharolytica,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Gemellaceae,g__Gemella_A,s__Gemella_A_asaccharolytica
s__Alicyclobacillus_G_shizuokensis,g__Alicyclobacillus_G,rank_6,s__Alicyclobacillus_G_shizuokensis,Root,d__Bacteria,p__Firmicutes,c__Alicyclobacillia,o__Alicyclobacillales,f__Alicyclobacillaceae,g__Alicyclobacillus_G,s__Alicyclobacillus_G_shizuokensis
Haptophyceae,d__Eukaryota,rank_1,Haptophyceae,Root,d__Eukaryota,Haptophyceae,,,,,
s__Marinobacterium_A_rhizophilum,g__Marinobacterium_A,rank_6,s__Marinobacterium_A_rhizophilum,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Marinobacterium_A,s__Marinobacterium_A_rhizophilum
c__JdFR-97,p__Desulfobacterota,rank_2,c__JdFR-97,Root,d__Bacteria,p__Desulfobacterota,c__JdFR-97,,,,
o__JdFR-97,c__JdFR-97,rank_3,o__JdFR-97,Root,d__Bacteria,p__Desulfobacterota,c__JdFR-97,o__JdFR-97,,,
